Title,Location,Type,Price,Area,Bedrooms,Bathrooms,Purpose,Date Posted,Built Year,Kitchens,Store Rooms,Servant Quarters,Furnished,Gym,Study Room,Drawing Room,Dining Room,Lawn/Garden,Swimming Pool,Electricity Backup,Lounge/Sitting Room,Link
6 Marla Like New House For Sale With Original Pics Attached,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",House,1.9 Crore,6 Marla,3,4,For Sale,2025-07-01,2016.0,2,2,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_e_6_marla_like_new_house_for_sale_with_original_pics_attached-52732142-1802-1.html
5 MARLA OWNER BUILT HOUSE IN PARK VIEW CITY,"Park View City, Lahore, Punjab",House,1.6 Crore,5 Marla,4,5,For Sale,2025-07-01,2025.0,2,0,0,False,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_park_view_city_5_marla_owner_built_house_in_park_view_city-52727994-1466-1.html
5 MARLA BRAND NEW HOUSE FOR SALE IN BB BLOCK BAHRIA TOWN LAHORE,"Bahria Town - Sector D, Bahria Town, Lahore, Punjab",House,2.48 Crore,5 Marla,3,3,For Sale,2025-07-28,2025.0,2,1,1,True,False,True,True,True,True,True,True,True,https://www.zameen.com/Property/bahria_town_bahria_town_-_sector_d_5_marla_brand_new_house_for_sale_in_bb_block_bahria_town_lahore-52566699-1796-1.html
5 Marla Grey Structure House For Sale Cheap Price Phase 4 Block G5 Bahria Orchard Lahore,"Bahria Orchard Phase 4 - Block G5, Bahria Orchard Phase 4, Bahria Orchard, Lahore, Punjab",House,1.15 Crore,5 Marla,3,3,For Sale,2025-07-26,2024.0,2,0,0,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/bahria_orchard_phase_4_bahria_orchard_phase_4_-_block_g5_5_marla_grey_structure_house_for_sale_cheap_price_phase_4_block_g5_bahria_orchard_lahore-52050298-15717-1.html
5 Marla Like A Brand House Available For Sale Sabzazar Most Beautiful House Prime Location,"Sabzazar Scheme, Lahore, Punjab",House,2.4 Crore,5 Marla,5,6,For Sale,2025-07-01,2024.0,2,2,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_sabzazar_scheme_5_marla_like_a_brand_house_available_for_sale_sabzazar_most_beautiful_house_prime_location-51234603-562-1.html
10 Marla Double Store House Available For Sale Sabzazar K Block Most Beautiful House,"Sabzazar Scheme - Block K, Sabzazar Scheme, Lahore, Punjab",House,4.8 Crore,10 Marla,6,6,For Sale,2025-07-27,2021.0,2,2,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_k_10_marla_double_store_house_available_for_sale_sabzazar_k_block_most_beautiful_house-52355213-4174-1.html
5 Marla Double Store House Available For Sale At Sabzazar Lahore Most Beautiful House Prime Location,"Sabzazar Scheme, Lahore, Punjab",House,2.4 Crore,5 Marla,5,5,For Sale,2025-07-27,1988.0,0,1,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_sabzazar_scheme_5_marla_double_store_house_available_for_sale_at_sabzazar_lahore_most_beautiful_house_prime_location-52381527-562-1.html
3.5 Marla Double Storey House Available For Sale Near Sabzazar Lahore Vip House Good Location,"Sabzazar Scheme, Lahore, Punjab",House,1.25 Crore,3 Marla,3,3,For Sale,2025-07-01,,0,0,0,False,False,False,False,False,False,False,False,False,https://www.zameen.com/Property/lahore_sabzazar_scheme_3_5_marla_double_storey_house_available_for_sale_near_sabzazar_lahore_vip_house_good_location-52621578-562-1.html
1 Kanal Double Storey House available For Sale At Sabzazar Lahore Vvip house Good location,"Sabzazar Scheme - Block G, Sabzazar Scheme, Lahore, Punjab",House,6.75 Crore,1 Kanal,7,6,For Sale,2025-07-01,,1,0,0,False,False,True,True,True,False,False,True,False,https://www.zameen.com/Property/sabzazar_scheme_sabzazar_scheme_-_block_g_1_kanal_double_storey_house_available_for_sale_at_sabzazar_lahore_vvip_house_good_location-52621603-4170-1.html
5 Marla Double Storey House Available For Sale At Sabzazar Lahore Vip House Good Location,"Sabzazar Scheme, Lahore, Punjab",House,2.45 Crore,5 Marla,5,5,For Sale,2025-07-01,2018.0,1,1,0,False,False,False,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_sabzazar_scheme_5_marla_double_storey_house_available_for_sale_at_sabzazar_lahore_vip_house_good_location-52621510-562-1.html
House Double Unit Brand New For Sale In Wapda Town - Hot Location,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,3.1 Crore,5 Marla,5,6,For Sale,2025-07-01,2023.0,2,1,1,False,False,True,True,True,True,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_house_double_unit_brand_new_for_sale_in_wapda_town_-_hot_location-49570634-3961-1.html
1 Kanal Corner Brand New Double Unit House For SALE In Johar Town,"Johar Town Phase 1, Johar Town, Lahore, Punjab",House,6.75 Crore,1 Kanal,5,6,For Sale,2025-07-01,2023.0,2,1,2,False,False,True,True,True,True,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_1_1_kanal_corner_brand_new_double_unit_house_for_sale_in_johar_town-49555974-3937-1.html
10 Marla House Double Unit 65 Feet Road For SALE In Johar Town Hot,"Johar Town, Lahore, Punjab",House,5.25 Crore,10 Marla,5,6,For Sale,2025-07-01,2023.0,2,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_johar_town_10_marla_house_double_unit_65_feet_road_for_sale_in_johar_town_hot-49473984-93-1.html
1 Kanal Brand New Double Unit Luxury House For Sale In Wapda Town Phase 1 Top Location,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",House,9.4 Crore,1 Kanal,6,6,For Sale,2025-07-01,2023.0,2,1,2,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_1_kanal_brand_new_double_unit_luxury_house_for_sale_in_wapda_town_phase_1_top_location-48243924-4307-1.html
1 Kanal Luxury Double Unit House For Sale In Pcsir Phase 2 Hot Location,"PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme, Lahore, Punjab",House,5.4 Crore,1 Kanal,5,6,For Sale,2025-07-01,2024.0,2,1,1,True,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/pcsir_housing_scheme_pcsir_housing_scheme_phase_2_1_kanal_luxury_double_unit_house_for_sale_in_pcsir_phase_2_hot_location-45501970-4140-1.html
1 Kanal Brand New Luxury House For Sale In Pcsir Housing Scheme Phase 2,"PCSIR Housing Scheme Phase 2, PCSIR Housing Scheme, Lahore, Punjab",House,7.4 Crore,1 Kanal,6,6,For Sale,2025-07-01,2023.0,2,0,1,True,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/pcsir_housing_scheme_pcsir_housing_scheme_phase_2_1_kanal_brand_new_luxury_house_for_sale_in_pcsir_housing_scheme_phase_2-45143648-4140-1.html
"7.5 Marla Near Emporium Mall , Expo Centre Or Canal Road Best Investment","Johar Town Phase 2, Johar Town, Lahore, Punjab",House,3.25 Crore,7.5 Marla,4,5,For Sale,2025-07-01,2027.0,2,1,1,False,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_7_5_marla_near_emporium_mall_expo_centre_or_canal_road_best_investment-51490503-3961-1.html
17 Marla Corner Spanish House With Furnished For Sale In OPF Housing Society,"OPF Housing Scheme, Lahore, Punjab",House,5.95 Crore,17 Marla,6,6,For Sale,2025-07-01,2024.0,2,1,2,True,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_opf_housing_scheme_17_marla_corner_spanish_house_with_furnished_for_sale_in_opf_housing_society-51349630-637-1.html
20 Marla Brand New In 65 Feet Road Near McDonald'S Or Al Fatah Store,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,10.5 Crore,1 Kanal,6,6,For Sale,2025-07-01,2024.0,3,2,2,True,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_20_marla_brand_new_in_65_feet_road_near_mcdonald_s_or_al_fatah_store-51349558-3961-1.html
40 Marla ( 2 Kanal) Spanish House For Sale On 100 Feet Road In Valencia Town,"Valencia Housing Society, Lahore, Punjab",House,16 Crore,2 Kanal,6,6,For Sale,2025-07-01,2024.0,2,2,2,False,True,True,True,True,False,False,True,False,https://www.zameen.com/Property/lahore_valencia_housing_society_40_marla_2_kanal_spanish_house_for_sale_on_100_feet_road_in_valencia_town-51348904-373-1.html
12 Marla Brand New House Near Canal Road Or Emporium Mall In Johar Town,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,6.25 Crore,12 Marla,6,6,For Sale,2025-07-01,2024.0,3,0,1,True,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_12_marla_brand_new_house_near_canal_road_or_emporium_mall_in_johar_town-51349447-3961-1.html
"2 KANAL FULLY FURNISHED BRAND NEW SPANISH HOUSE FOR SALE IN WAPDA TOWN SUPER HOT LOCATION NEAR PARK OR MOSQUE , MARKET OR MOSTE BRANDED SCHOOL SYSTEMS","Wapda Town, Lahore, Punjab",House,15 Crore,2 Kanal,6,6,For Sale,2025-07-01,2024.0,3,0,0,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_wapda_town_2_kanal_fully_furnished_brand_new_spanish_house_for_sale_in_wapda_town_super_hot_location_near_park_or_mosque_market_or_moste_branded_school_systems-49925749-423-1.html
5 Marla Modern House For Sale In Johar Town Phase 2 Near Emporium Mall Or 7 Star Hotel,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,3.15 Crore,5 Marla,6,6,For Sale,2025-07-01,2024.0,3,1,1,True,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_modern_house_for_sale_in_johar_town_phase_2_near_emporium_mall_or_7_star_hotel-49926704-3961-1.html
10 Marla Pair House For Sale In Nasheman Iqbal Phase 1 At Hot Location,"Nasheman-e-Iqbal Phase 1, Nasheman-e-Iqbal, Lahore, Punjab",House,3.75 Crore,10 Marla,5,6,For Sale,2025-07-01,2024.0,2,2,2,True,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/nasheman_e_iqbal_nasheman-e-iqbal_phase_1_10_marla_pair_house_for_sale_in_nasheman_iqbal_phase_1_at_hot_location-49914758-4070-1.html
5 Marla House For Sale Best Location Good For Investment Near Emporium Mall Or Canal Raod,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,2.6 Crore,5 Marla,5,6,For Sale,2025-07-01,2027.0,2,1,1,False,False,True,True,True,False,False,True,False,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_house_for_sale_best_location_good_for_investment_near_emporium_mall_or_canal_raod-52411974-3961-1.html
10 Marla Spanish House Facing Park 40 Feet Road For Sale In Jubilee Town,"Jubilee Town, Lahore, Punjab",House,4.1 Crore,10 Marla,6,6,For Sale,2025-07-01,2025.0,3,1,1,False,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_jubilee_town_10_marla_spanish_house_facing_park_40_feet_road_for_sale_in_jubilee_town-52221253-766-1.html
20 Marla Single Storey House For Sale In Johar Town,"Johar Town Phase 1, Johar Town, Lahore, Punjab",House,4.5 Crore,1 Kanal,3,4,For Sale,2025-07-01,,1,1,2,False,True,True,True,True,True,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_1_20_marla_single_storey_house_for_sale_in_johar_town-52225649-3937-1.html
5 Marla Ultra Modern House For Sale Near Emporium Mall,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,3.15 Crore,5 Marla,6,6,For Sale,2025-07-01,2025.0,2,1,1,False,False,True,True,True,False,False,True,False,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_ultra_modern_house_for_sale_near_emporium_mall-52411937-3961-1.html
5 Marla Brand New Spanish House For Sale In Johar Town Near Emporium Mall,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,3.3 Crore,5 Marla,6,6,For Sale,2025-07-01,2025.0,2,1,1,False,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_brand_new_spanish_house_for_sale_in_johar_town_near_emporium_mall-52173650-3961-1.html
14 Marla House Near Lacas School Hot Location For Sale In Johar Town,"Johar Town Phase 1, Johar Town, Lahore, Punjab",House,4.5 Crore,14 Marla,5,5,For Sale,2025-07-01,,1,0,2,False,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_1_14_marla_house_near_lacas_school_hot_location_for_sale_in_johar_town-52206628-3937-1.html
5 Marla Triple Story Triple Unit Brand New Spanish House For Sale In Johar Town Phase 1 Near Hockey Stadium,"Johar Town Phase 1, Johar Town, Lahore, Punjab",House,3.25 Crore,5 Marla,7,6,For Sale,2025-07-01,2025.0,3,2,1,False,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_1_5_marla_triple_story_triple_unit_brand_new_spanish_house_for_sale_in_johar_town_phase_1_near_hockey_stadium-52173630-3937-1.html
10 Marla Modern Design At Best Hot Location In Johar Town,"Johar Town Phase 1, Johar Town, Lahore, Punjab",House,5.25 Crore,10 Marla,5,6,For Sale,2025-07-01,2020.0,2,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_1_10_marla_modern_design_at_best_hot_location_in_johar_town-51561863-3937-1.html
3.5 Marla Brand New Ultra Modern Triple Storey For Sale Near Emporium Mall,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,2.6 Crore,3.5 Marla,3,4,For Sale,2025-07-01,2025.0,2,1,1,False,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_3_5_marla_brand_new_ultra_modern_triple_storey_for_sale_near_emporium_mall-52469662-3961-1.html
5 Marla Solid Construction Near Emporium Mall For Sale In Johar Town,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,2.3 Crore,5 Marla,3,4,For Sale,2025-07-01,2023.0,1,1,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_5_marla_solid_construction_near_emporium_mall_for_sale_in_johar_town-52469079-3961-1.html
12 Marla Brand New Pair House Ultra Modern Design For Sale In Johar Town,"Johar Town, Lahore, Punjab",House,5.4 Crore,12 Marla,6,6,For Sale,2025-07-01,2025.0,2,2,2,False,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_johar_town_12_marla_brand_new_pair_house_ultra_modern_design_for_sale_in_johar_town-52449123-93-1.html
20 Marla Ultra Spanish House For Sale In Wapda Town At Best Location,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",House,12 Crore,1 Kanal,6,6,For Sale,2025-07-01,2025.0,3,2,2,False,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_20_marla_ultra_spanish_house_for_sale_in_wapda_town_at_best_location-52437494-4307-1.html
10 Marla Brand New Spanish House Near G1 Market Golden Opportunity,"Johar Town, Lahore, Punjab",House,5.45 Crore,10 Marla,6,6,For Sale,2025-07-01,2025.0,3,2,1,False,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_johar_town_10_marla_brand_new_spanish_house_near_g1_market_golden_opportunity-52432632-93-1.html
10 Marla Pair House For Sale In Johar Town At Hot Location,"Johar Town, Lahore, Punjab",House,5.2 Crore,10 Marla,6,6,For Sale,2025-07-01,2025.0,2,2,2,False,True,True,True,True,False,False,True,True,https://www.zameen.com/Property/lahore_johar_town_10_marla_pair_house_for_sale_in_johar_town_at_hot_location-52432651-93-1.html
7.5 Marla Ultra Modern Design For Sale In Johar Town Near Emporium Mall Or Canal Road,"Johar Town Phase 2, Johar Town, Lahore, Punjab",House,4.4 Crore,7 Marla,6,6,For Sale,2025-07-01,2025.0,2,1,1,False,False,True,True,True,False,False,True,True,https://www.zameen.com/Property/johar_town_johar_town_phase_2_7_5_marla_ultra_modern_design_for_sale_in_johar_town_near_emporium_mall_or_canal_road-52418670-3961-1.html
24 Marla House For Sale,"Cavalry Ground, Lahore, Punjab",House,10 Crore,1.2 Kanal,6,7,For Sale,2025-07-01,2018.0,2,1,1,False,False,True,True,True,False,False,False,True,https://www.zameen.com/Property/lahore_cavalry_ground_24_marla_house_for_sale-52703685-69-1.html
5 Marla Brand New House Near to Main Boulevard,"DHA 9 Town - Block B, DHA 9 Town, DHA Defence, Lahore, Punjab",House,3.1 Crore,5 Marla,3,4,For Sale,2025-07-01,2000.0,2,1,2,False,False,False,True,True,True,True,False,True,https://www.zameen.com/Property/dha_9_town_dha_9_town_-_block_b_5_marla_brand_new_house_near_to_main_boulevard-52328735-8174-1.html
10 Marla Facing Park Beautiful Owner Build House For Sale,"Valencia Housing Society, Lahore, Punjab",House,4.5 Crore,10 Marla,5,6,For Sale,2025-07-01,2020.0,2,0,0,False,False,True,True,False,True,False,True,False,https://www.zameen.com/Property/lahore_valencia_housing_society_10_marla_facing_park_beautiful_owner_build_house_for_sale-52314354-373-1.html
1 Kanal Beautiful House Near To Park Near To Commercial For Sale,"UET Housing Society, Lahore, Punjab",House,5.8 Crore,1 Kanal,7,7,For Sale,2025-07-01,2025.0,2,2,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/lahore_uet_housing_society_1_kanal_beautiful_house_near_to_park_near_to_commercial_for_sale-52319547-615-1.html
10 Marla Brand New Spanish Luxurious House For Sale,"Bahria Town - Johar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",House,4.05 Crore,10 Marla,4,5,For Sale,2025-07-01,2025.0,2,1,1,False,False,False,True,True,True,False,True,False,https://www.zameen.com/Property/bahria_town_sector_e_bahria_town_-_johar_block_10_marla_brand_new_spanish_luxurious_house_for_sale-52371528-1809-1.html
10.66 Marla Corner House Near To Masjid & Market,"Bahria Town - Gulbahar Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",House,3.75 Crore,10.7 Marla,4,5,For Sale,2025-07-01,,2,1,0,False,False,False,True,True,True,False,True,False,https://www.zameen.com/Property/bahria_town_sector_c_bahria_town_-_gulbahar_block_10_66_marla_corner_house_near_to_masjid_market-52381728-1793-1.html
10 Marla Facing Park Beautiful Front Elevation House,"Lake City - Sector M-2A, Lake City, Raiwind Road, Lahore, Punjab",House,4.8 Crore,10 Marla,6,6,For Sale,2025-07-01,2025.0,0,0,1,True,False,True,True,True,True,False,True,False,https://www.zameen.com/Property/lake_city_lake_city_-_sector_m-2a_10_marla_facing_park_beautiful_front_elevation_house-52619571-4002-1.html
1 Kanal Luxurious House For Sale,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",House,12 Crore,1 Kanal,5,7,For Sale,2025-07-01,2018.0,2,2,1,True,True,True,True,True,True,True,True,True,https://www.zameen.com/Property/wapda_town_wapda_town_phase_1_1_kanal_luxurious_house_for_sale-52565827-4307-1.html
1 Kanal Spanish beautiful house sector M2,"Lake City - Sector M-2, Lake City, Raiwind Road, Lahore, Punjab",House,8.9 Crore,1 Kanal,5,6,For Sale,2025-07-01,,0,0,0,False,False,False,False,False,False,False,True,False,https://www.zameen.com/Property/lake_city_lake_city_-_sector_m-2_1_kanal_spanish_beautiful_house_sector_m2-52607547-4001-1.html
